"","HALLMARK_ADIPOGENESIS","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANGIOGENESIS","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_SURFACE","HALLMARK_APOPTOSIS","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_COAGULATION","HALLMARK_COMPLEMENT","HALLMARK_DNA_REPAIR","HALLMARK_E2F_TARGETS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_G2M_CHECKPOINT","HALLMARK_GLYCOLYSIS","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEME_METABOLISM","HALLMARK_HYPOXIA","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MTORC1_SIGNALING","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYOGENESIS","HALLMARK_NOTCH_SIGNALING","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_P53_PATHWAY","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PEROXISOME","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PROTEIN_SECRETION","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_SPERMATOGENESIS","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_UP","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_XENOBIOTIC_METABOLISM","TRM cell"
"ec275",0.0895474819498368,-0.419268207812058,-0.0414034298911813,0.147832404163718,-0.28107173048986,-0.14613336466066,-0.0302816978425317,-0.169508369598745,-0.0219142405261957,-0.212443689195147,-0.120520420702019,0.212300274928089,0.434231718456263,-0.0146081211348558,-0.192235981428869,-0.121179347475473,0.0956149058341007,0.290602175960154,0.0158763950029512,-0.213844494186646,-0.0565331983153628,-0.0673065387021888,-0.0842291401857899,-0.104416833287699,-0.000942544611763685,-0.0250286561792705,-0.180198727262409,-0.179604527007412,-0.0214939716133771,0.176947277771112,0.0376200289487947,-0.0141365440551215,0.396399315198549,-0.298474636480461,0.251917888557792,0.0820793515160639,0.0727081446520576,-0.502436392440392,-0.0517414645879072,0.134246378438821,0.301506843104834,-0.0199467256318042,-0.0637885654974538,-0.0255720350635492,0.00780339372771743,0.203243077240839,-0.140122112118357,-0.0850003134091418,-0.277787968020496,-0.147297581372816,0.0695849527371472
"ec277",0.102203044735665,-0.312364908246234,0.0687792462310531,0.0867683413910543,-0.258222262200399,-0.0324032180189768,-0.0826585880036624,0.101866656703942,-0.182101150537335,-0.294354496868218,-0.108034624852391,0.00889750901661548,0.412631999423368,0.0196815432319594,0.00204868763315713,-0.0184397683831657,-0.0761121531255065,0.304465429950544,0.0041583285081484,-0.105669474168858,-0.219686463772387,-0.222206541199148,0.0942925811229406,-0.0519640710344119,0.00820695771621122,-0.150624254809281,-0.166752664080271,-0.179480734102542,-0.0617370036838237,0.145176035932356,0.0789917000060884,-0.0628143248482502,0.454715175219998,-0.148682301103685,0.174283579229591,-0.0735509349922187,-0.311723456646576,-0.478218917827529,0.0484968481523756,-0.0905915152708343,-0.00728545976665232,-0.215591882973639,-0.176132197704475,0.00782205931275456,-0.215518765846296,0.296076817732368,0.165670242664757,-0.225124007941906,-0.0493127222086453,-0.117387738190741,0.0760136285681842
"ec279",0.0553980486060861,-0.291971379652636,0.0130387850829151,0.08567887465034,-0.127645739720447,-0.0577313199498869,-0.115298964150778,-0.0857363275423853,-0.163569410969946,-0.179373463447035,-0.027255673358659,-0.0125019184791111,0.217355487159517,0.0634323929657806,-0.00424710974086034,0.0646616358724792,-0.0542493643295987,0.0850806622736429,0.0146811127157159,0.0490535726804197,-0.172258457968826,-0.1101093949313,0.0214515180681627,-0.151023200559657,0.0535662198726105,-0.338461898740687,-0.28039609837592,0.0606375412276101,0.00153546400390764,-0.221536962818168,0.0533522011371356,-0.216715433796376,0.248327833417382,-0.1115724358715,-0.166640547811741,-0.0256495539851175,-0.0387723928500978,-0.22105149828292,-0.0481698605900009,-0.171825298387101,-0.164551119732954,0.243237603943079,-0.0175154061454109,-0.383494826028115,0.0452887200428401,-0.0002489874543221,-0.167026402688775,-0.0173375999394609,-0.217937910309366,0.0748468180449284,0.216700734579031
"ec280",0.132597718625803,-0.218903104176071,0.0854241161072275,0.455952686530588,-0.0221311823728912,0.0946991253575085,0.0411704628963661,0.109372915888272,0.240100388207323,0.0190132317097888,0.016845338103189,-0.0368617928001845,-0.0207354670809703,0.457711487897483,-0.042769003699618,-0.179234943904031,-0.0713532251719618,-0.0585719628870578,0.105249215746253,0.11678543800353,-0.0707333376261089,0.00213883549512028,0.207771822365686,-0.0183050459383237,0.268349022602617,-0.179978197606348,-0.159397576837475,-0.0713915394166758,0.0597129664046782,0.0397084274364806,0.0640476037370161,-0.243313980057182,0.211495037947382,0.148424799775908,-0.0513281009130673,-0.135573738466524,0.122012120754567,-0.500565329137556,0.0174958163259247,-0.14726244551714,0.019665768795616,-0.0254883397890218,-0.195863072451283,-0.289037790703803,0.0850552717690348,0.124288630626662,0.0695381922510857,-0.0409271379555032,-0.288670317798852,0.121302429789779,0.168053436137928
"ec281",0.125449088155751,-0.562182604298277,0.02497565026888,-0.328228224864474,-0.0429249392678252,-0.0135479776014776,-0.202997560770883,-0.00368642638088482,-0.211744271469067,-0.22722556937654,-0.337586080075093,0.107141989625058,0.0279040153934017,-0.11536846050018,-0.0268995801401688,0.00043922043745212,0.0113247032146088,-0.0438523078550101,0.210625063248295,0.0305199272830042,0.0959680497099611,-0.0542265219660711,-0.254833280855464,-0.188732225300313,-0.172447245164413,-0.154351182965281,-0.365968189165801,-0.0706578369741843,-0.234330247041212,-0.0080749493890041,0.00398893119100245,-0.137893725282826,0.440471977028471,-0.00894953416004901,-0.141772080660826,0.0178883449124531,0.189249524166675,-0.344892003307279,-0.0185172220947205,-0.0693043367419356,0.229073147980507,-0.173591973387914,-0.0835255692698764,-0.0952587505334883,-0.0735217487237392,0.284735711673159,-0.215426813835131,-0.16781590013829,-0.25626411320599,-0.130499094130848,-0.253822661109303
"ec284",0.173022157618358,-0.443545332472076,0.21169040577463,0.121935070961846,-0.19674006282911,-0.159327601369025,-0.122920505884174,-0.154359674507011,0.184443235205577,-0.222760477598958,-0.13813542594508,0.033515461890591,0.354910208962113,0.207169516523904,-0.0546946791774405,0.126859430895974,-0.0233596582492888,0.31276848944827,-0.0196416627946053,-0.297068221550595,-0.0455972150575235,-0.16532715347606,-0.0868331409439131,-0.336981190877129,-0.0703103373068103,-0.194636939810555,-0.229267350125226,0.0336169095278337,-0.157541157195386,-0.0226523526699804,-0.0426530187208122,-0.0337614641610749,0.471639391941082,-0.0125494770301001,-0.113007218089601,0.01486602381338,-0.0657432906422924,-0.452802009105772,0.0529404292610134,-0.0658236981887583,0.211293898154128,-0.0901720635584526,0.0420353981855493,-0.282442019682085,-0.0651474197195172,0.128370537432743,-0.0992001633561734,-0.0370291184286393,-0.205786139350396,-0.0252611803968473,-0.0370386681913374
"ec285",0.213595600694161,-0.326820307252524,0.247053739477296,0.446175310305506,-0.0342013928787286,0.155668261544733,-0.131375098264876,-0.0623297263671931,0.16961655167322,-0.0925708379923041,0.01488510723088,-0.245401196977141,-0.390724560544319,0.500991731745453,0.0647121740955619,0.0170724987571313,0.0349055743912138,-0.429317149604752,-0.0742954114191527,0.0823151640355961,0.0853339189519987,-0.0210405539351751,0.111746227108839,-0.181007931589428,0.068232915516583,-0.07725249127897,-0.216643952881678,-0.00247702571566846,0.250232938280581,-0.27917116766152,-0.0980056149196581,-0.326673663580749,-0.284983293285371,0.103175493931519,0.14889702440244,-0.0779206806362519,0.112025159335993,-0.279674373259243,0.10583032072535,-0.175947189462469,0.271693438354811,-0.192458995075638,-0.205878961641759,0.0599951184630111,0.10331645637012,0.0177758382148169,0.293120942935994,-0.0918513072566396,-0.0419789870927677,0.115975442506217,0.226602054626749
"ec287",0.207021048764616,-0.641753457088307,0.0704492050235604,-0.157690410416207,-0.205901985568134,-0.195322645366286,-0.214372968182902,0.0939712622202303,0.107706657204669,-0.434545770472657,-0.424037414659927,0.0782730389070638,0.439872530383258,-0.0772327869343167,-0.00545565105765827,-0.0682469845883203,0.140708279047844,0.389260037315776,0.071312132706878,0.199562048768129,0.0235401505218181,0.0751552676717951,-0.286012202494716,-0.530893447512968,-0.483892973143074,-0.563175218603083,-0.600512482615246,-0.0783153441499555,-0.375867516274632,0.0900978486854171,0.230956328251425,0.154693681436664,0.305189546976828,-0.267699082911278,-0.13080388852444,0.156093493295001,-0.0784339588103819,-0.362808446918169,0.231211754834658,0.0174377122005802,0.250099749139266,0.0944855873838117,-0.0366825965916192,-0.151845005447283,-0.392437059938369,0.147066182575302,0.129521618200096,-0.190029537314786,0.0376956723826015,-0.132818424099639,-0.205644015629169
"ec288",0.133724599145036,-0.308405728523631,0.113374025789552,0.0703944291857799,-0.258152979258542,-0.165307894858719,-0.255805400089784,0.0440443222302825,0.108007973967883,-0.243222900035192,0.0155601413687216,0.00960175503654921,0.257564907151072,-0.283151849517484,0.0411790945189764,0.152791988419883,0.127630536349307,0.161902573209066,-0.159175485997443,-0.303668570125033,0.123026967546222,-0.190117039503979,0.0087373641202908,-0.209849317445936,0.0301795897631574,-0.0805797218889574,-0.238833946816356,0.122019028665449,-0.0253616282091705,-0.0250320737607126,-0.107938991909621,-0.15058119476613,-0.0265388046387068,-0.267701918245036,-0.116596917730694,0.0395109510866909,-0.0147408178500311,-0.350262142278684,0.147328851716704,-0.0339309245482352,0.177943895983536,-0.21474681025312,0.0351954896398944,-0.141205671265631,-0.310374000439802,0.132361203655918,-0.0891464295522527,-0.124544410078721,-0.128711839122194,-0.0354463250879226,0.047683238395704
"ec29",0.217873572035885,-0.526093881709594,0.0569137163378612,-0.0951483715073346,-0.276683777440451,-0.270427734180421,-0.125652347023234,0.024790673345997,0.298045273576742,-0.194172891249605,-0.0647893395381764,0.142785386138851,0.0680875592630506,-0.265225464550662,0.153611883549896,0.115768440445343,0.176022093646798,0.0154009912022483,-0.0166012091453872,-0.436928646414223,0.113523829170755,-0.00219481568184718,-0.108135059162179,-0.285062782211812,-0.0422961454535351,-0.373600103344886,-0.429675917212565,0.0702198104366706,-0.0951850340379258,0.0968891999972232,0.13111859915298,-0.0738467977582503,0.307942244259759,-0.128935694747575,-0.00951177489008928,0.134926847733307,0.0973691121736281,-0.380068555539367,0.0235105366601976,-0.114943399225717,0.334593644095305,0.178607844090082,0.001588479379767,-0.100408705498602,0.0763497292349196,0.26971841097129,-0.165447868777137,-0.0427603634058893,-0.346345225671888,0.0196035156932909,0.147848369604807
"ec30",-0.136716566115272,-0.365297871010142,-0.320530872010884,-0.399284546883756,-0.000568139960596931,-0.0547704880400545,-0.253281459219629,-0.0198327355602536,-0.222756069791746,-0.127485709316515,-0.22775301559891,-0.10816011929235,-0.112930077180632,-0.112977881958832,-0.11770062278951,-0.183373110750403,-0.128165876455113,-0.14017005305092,-0.233573051299647,-0.10345499558271,-0.0749388653246642,-0.114614379374634,-0.169756102398243,-0.236930053013755,-0.197525219906435,0.0838046456489343,-0.068163845305708,-0.0956197687807604,-0.163743579770781,0.0301183634804911,-0.201564832136287,-0.275036477415734,-0.311058615499459,0.147692246137048,-0.050783752014461,-0.259410878909069,-0.185924212666725,-0.000541021788516588,-0.0960894736568184,-0.021993163237295,-0.223153401419767,-0.26226921434222,-0.0520343502034248,0.168531063299377,-0.290591148257313,-0.114195108000625,-0.0986002807514895,-0.163116586882687,-0.217604192119918,-0.26922863810287,0.197487035063245
"ec68",-0.115820493347093,-0.499616957901156,-0.14831979006413,0.179898159823126,-0.209451468742906,-0.0475470518751427,-0.0411114197050146,0.00816466257458717,-0.133644137532227,-0.151191383726086,-0.206844162473389,0.270023098880792,0.375769795682821,0.298004071181113,-0.0144671503999617,0.0201471941056662,0.092989978860113,0.348857428598274,0.189483209300248,0.151206670702751,0.0272256375172835,0.0721091632606584,-0.0486056723953537,-0.121347628727172,-0.146481331484994,0.184211404033763,-0.0483037370856219,-0.151837068319675,-0.16780054690812,0.0806833742359734,0.118441248820672,0.0673543009646976,0.24023386644397,0.0127668525262216,0.0953334977841963,0.0523501007377615,0.0230060028052299,-0.110376650445644,-0.0177254923117716,0.0467233191895719,0.258092173338408,0.109043823067283,0.157672272931057,0.00976026827669921,-0.104274019489521,0.24715709140116,0.0980738131142144,-0.213134238596945,-0.138677515944414,-0.105719136912197,-0.0510028845192577
"ec80",-0.0732192945333404,-0.57099539950573,0.0352321505162272,-0.318929233388585,-0.0899441593431387,-0.124750781510909,-0.210687105078377,-0.0589389571035279,0.235405834279863,-0.29786780654218,-0.348530315322475,0.051887968452066,0.200619629148368,0.0580880105222788,0.0873652165832965,0.102849019358253,-0.111507781449292,0.29640060311829,0.0923486696470144,0.104098835878057,-0.0412703953172881,0.0560789692608056,-0.180362333470728,-0.489252688714108,-0.467035066357057,-0.561509807664321,-0.523012793353162,-0.165031819730495,-0.290825026452545,0.215453229233027,0.141958795476784,-0.0328196997682318,0.217406366603134,-0.159089072172483,0.253338120144996,-0.26284198900675,0.111226800468411,-0.226856658624839,0.0156615889597942,-0.0680672456464877,0.0125246964971759,-0.198259695955895,0.0727853168042232,0.0555181503983483,-0.377447992984836,-0.0162819844850109,-0.0335686850584705,-0.20866737453064,-0.132135554360941,-0.239232456036525,0.0436934425581659
"ec81",-0.219579405259865,-0.577681540792028,-0.119482658763391,-0.0401280237082466,-0.170092977236491,-0.285570033318166,-0.24630034943744,-0.134904401321868,-0.169792237563062,-0.357027052060304,-0.478615271734899,0.00358190077841154,0.183746060015606,0.138599555053022,-0.127411865335516,-0.217050772140123,-0.261973137422262,0.326715716517396,-0.2425475590094,0.32520586897653,-0.201501713653332,-0.206166273638112,-0.28501127766714,-0.496591711267459,-0.43883848076462,-0.578723468092831,-0.566585523918875,-0.0215618172557147,-0.395810425357121,0.107320923244525,-0.207931796487703,0.0257166999512702,0.0354987711428384,0.0238270807826378,0.170495569705521,-0.298041020860163,-0.168081564013189,-0.0802618445730765,-0.15220854602355,-0.311771547349633,-0.305732109987633,-0.431702417287945,0.0688121082456852,0.14384925225456,-0.336270825006436,-0.172674275852526,0.0593462649413342,-0.128915119055304,0.0483818649024664,-0.3143392627138,0.0171999273240895
"ec108",-0.00901794412560367,-0.634902150580529,-0.10376899500597,-0.259063600211305,-0.26935315161739,-0.300467248205879,-0.34430329076017,0.148973375417476,-0.15626845731149,-0.400393412945118,-0.480336229280622,0.12788451061486,0.410737195277088,-0.303348791878177,-0.0854662038871886,0.00333391213264841,0.178591317450243,0.324772353711182,-0.0118756953226702,-0.0120739391366396,-0.0787045434474476,-0.0596661608364575,-0.313978173595113,-0.514794273684027,-0.501003804042064,-0.636922057772213,-0.603538233369512,-0.205235941747314,-0.398684978631256,-0.00549705634732871,0.17323919217811,0.0587757027961252,0.463625300518557,-0.198000741039558,-0.192226118566835,0.114266568564532,-0.0891277103618321,-0.0503804686048906,0.096641462864703,-0.115451189221855,0.112999205026019,0.126068123205783,0.125875550186006,-0.0941143610969931,-0.404787646163785,0.221696686369405,-0.292801209574769,-0.139092108263422,-0.278568672029154,0.0117536742855277,-0.217611736209857
"ec119",-0.0115080085437991,-0.323628575249056,-0.120727474460236,0.020244066095111,-0.0409290509636538,-0.00330620919197128,-0.137538029697111,0.166624183025616,-0.197286529466772,0.0776282116677753,-0.128162026040971,-0.125473190730673,0.0853637483978856,0.133478987751597,-0.0809359005347361,0.024555624527576,0.024037013023763,0.0245941143348277,-0.0399780067351301,0.0893264693773806,-0.181242450750541,-0.00449795188721305,-0.00966830694745005,-0.143090558979314,0.0493278473576713,-0.313991931612428,-0.170006436237112,-0.0849681802777912,0.158215511003483,-0.143005765902744,-0.173897294970954,-0.203472919649329,0.226224278718979,0.216325052661513,-0.0231558067035639,0.0560406904795095,-0.0553297863846423,-0.137224591426972,-0.15898318108376,-0.062152527769209,-0.128447047076228,0.0193772173287407,-0.12535279408407,-0.161539637063035,-0.186764153608245,-0.0147597616416923,-0.0247515881013181,-0.163046336806398,-0.142118139215219,0.0303493703205635,0.170783888976342
"ec120",0.164958265681044,-0.422188683885611,0.182793973746124,-0.249011492721862,-0.0355605055367297,0.10580792524939,-0.122665756684606,0.12250771850165,0.104580927781035,-0.272068453625143,-0.108497893071303,0.12260332497308,0.0305239231117742,-0.433796001868307,0.216034936672471,0.164405563829961,0.173655694287307,-0.0534786632920221,0.122157316763585,0.0431177817829614,0.110638104332439,-0.000503189844978241,-0.112892624853607,-0.231640553773959,-0.0418309035294243,-0.201810731427349,-0.216826039524692,0.0816661849659414,-0.224252355863055,-0.0995517502668564,0.103086246458821,-0.246841545739367,0.0883455813484636,-0.241390070425252,-0.0827015581737964,0.18540253670863,0.122198914532689,-0.193234377884378,0.135560511595092,0.0530674826833505,0.0152865103020153,0.379639238817042,-0.0854702087766476,-0.246252665368018,-0.221122372564732,0.177405052863726,-0.213870040086647,-0.0317685847306997,-0.22950026752748,0.040871118413349,0.16803468225284
"ec122",0.205775857093713,-0.342901038886815,0.0794880885766955,-0.470851087001308,-0.288586954583068,-0.000471528712206126,-0.112271574627194,0.0964535672864453,0.0600643334148704,-0.252468398354242,-0.129337702761296,0.298614527106059,0.467748182036276,-0.577223505462184,0.134243886269755,0.11331883411565,0.204597784810939,0.435664253541115,0.0236377838883728,-0.401636894245468,0.0194669433927219,-0.200844830879558,-0.11101946729818,-0.255981891918948,-0.0413253595725967,-0.241984787598518,-0.234098904679206,-0.0746491504902988,-0.221326697113703,0.202730595592082,0.124627038403643,0.0968510374239639,0.353610218783995,-0.319488545040906,0.220072980660572,0.247738707531489,0.154655344989758,-0.537207818404142,0.169899573085002,0.0504202687682399,0.236341666502366,-0.0259470397804733,-0.0178159529386963,-0.223785181736156,-0.205134783705819,0.255883097630133,-0.362111110337934,-0.102989726899918,-0.322618427741348,0.0394356364069023,-0.00593191603282836
"ec131",-0.107540145207795,-0.413849144661119,0.0391862075937319,0.0487939993036619,-0.158095764555207,-0.0706751771671495,-0.127774325024174,-0.0998022717600535,-0.125395864001308,-0.187479383209932,-0.123978478730377,0.104784715717669,0.334198560942575,0.222413472955452,-0.14288026765468,-0.133535509484921,-0.102972810839406,0.287796825768307,0.0999526261886835,-0.0990244044055276,-0.228650987199748,-0.0379642167761438,-0.158810417933614,-0.0335508675179511,-0.0663831133521749,-0.214260796572747,-0.171559271954646,-0.212827112914717,-0.0986775763368671,0.0616766204229158,-0.188811927764893,-0.218065777409301,0.258068781096081,-0.157608727280439,0.211576142226722,0.0578394130489939,-0.280763614269841,-0.176813450803174,-0.15744653336974,-0.214818674083312,-0.082657214036973,-0.265277836941688,0.0104174781971602,-0.0306656190899189,-0.309980171399983,0.166405134844874,0.0708803911345254,-0.17322006485701,-0.260817545583227,-0.263924610254438,-0.0804104506995475
"ec132",0.0291958006830023,-0.176239392244962,0.244363713675035,0.206774229466684,-0.0552112773632628,0.145350782301394,0.00339064104257636,-0.0092837319823309,0.0918559979094629,-0.0234934828045701,0.0412723223414067,0.0765112475442691,0.053291858449174,0.35356869436551,0.111945374877709,0.10096185116189,0.158355662070087,-0.170226291487652,0.0222009749367378,-0.27239880819056,-0.0976450042236123,-0.0992310624100312,0.177456518945104,0.0356851772295203,0.313659462411925,-0.0697038513917275,-0.0685861429777036,-0.153513652443843,0.193809845800302,-0.154518499508838,0.0545634491700193,-0.277359726900993,-0.0129582407085274,0.172466415849788,0.128315283511092,0.0529684420694447,-0.00303896706466669,-0.441644774797029,0.131295093042788,-0.203718977085682,-0.0593677945881832,-0.000805793076041533,-0.20602060322504,-0.0719426355350977,0.190755331405882,0.156434038125397,0.0908526071440372,-0.109286392026439,-0.339489680316722,0.19665319877427,0.344593114803968
"ec134",0.053872801953801,-0.496209798366157,-0.128336842109294,0.0820112587691541,-0.0317880208308898,-0.414204575353747,-0.333954209983561,0.085310645220796,0.0321363055505417,-0.103732648328566,-0.456647197219029,-0.315760603659932,-0.541497582960245,0.217227344643616,0.116012948132428,-0.00152640691740319,-0.0796172584584031,-0.468468008708337,-0.2302780841019,-0.0484327079312694,-0.00386578543051444,-0.0192497845466819,-0.23975492900129,-0.431748810446442,-0.372900528625493,-0.487732680242536,-0.498660603783149,0.0228301156533587,-0.223153743597606,-0.291134506057803,-0.198290441322489,-0.36470622213154,-0.425508392051332,0.320279281436318,0.0706562774739276,-0.0666236317673005,0.0244311943847698,-0.164099454303894,-0.059035333585116,-0.0259144483556635,-0.197694829217706,-0.20080180565532,-0.0227817489416815,0.00896872381262334,-0.327122075101541,-0.0850598540828857,0.00949363343684134,-0.170126974128878,-0.0731981402059957,-0.126108193603603,-0.0174255386806945
"ec135",-0.0265148818575768,-0.483228867085554,0.223653334736124,-0.236122738310989,-0.249362967117624,-0.119143418833884,-0.17536047240899,0.0838683348433521,0.179601008087446,-0.353331364845863,-0.354639917181868,0.116499641961484,0.340453223093987,-0.127244649132303,0.041133219235917,-0.0878971683268866,0.0164474155925474,0.337852500272423,-0.0853841977394389,-0.264863251534535,-0.0887498048117833,0.0848945109051399,-0.167989054348146,-0.388580784948403,-0.382841066153177,-0.439510650094969,-0.384358896334455,0.0908279938924984,-0.243751282847756,0.157293304780816,-0.00122913878653375,-0.0262396131055279,0.119210442404895,-0.118115177959424,0.366818872715757,-0.0906384223994369,-0.131694124164267,-0.44105088340574,0.117771455854891,-0.235643162614265,0.0131107377893519,-0.119798181984865,0.200390274961371,0.271052081208906,-0.0445308389576153,0.178192040148319,-0.131329962309494,-0.169808148049551,0.0944801604946171,-0.18462528499163,0.194347881109626
"ec142",0.150676084784151,-0.684379889714859,0.214377865045838,-0.248409144387683,-0.0742221066457205,-0.165320665188841,-0.286810835651239,0.0546514977662142,0.249085442619186,-0.367877097994224,-0.388351155167622,0.0737442105170143,0.0983455772683455,-0.148447340351728,0.174294136120274,0.0219671774803689,0.11874540322215,0.0823617136262718,0.0747881609623698,-0.0488863312275831,0.029587543647372,0.118829645096942,-0.338404486929038,-0.591828998784111,-0.453284260470247,-0.422577270752899,-0.509103342314711,-0.0649196948380775,-0.350423573444126,-0.014048536592026,0.103477113838031,-0.0904410990257994,0.19569427875981,0.133047438423605,0.124917472969582,0.161457400633967,-0.12305230935858,-0.205662546466646,0.221497164862746,-0.0902142338231879,0.181997768656453,0.104191566703058,0.119259620385131,0.032666330736973,-0.389130460924402,0.349995054833142,-0.106214887438553,-0.187500982264074,-0.0355406598977,-0.00527608810849892,-0.238033600304002
"ec148",-0.137413367015852,-0.548810789103251,-0.227925418798616,0.391223574909709,0.110104380196318,-0.151754319620404,-0.1502809577215,-0.0513440693530506,0.00754984441695339,0.0230235372700522,-0.29656034152563,-0.214401677202673,-0.143755034956907,0.435312689004247,-0.0614604251879099,-0.122686863100295,-0.163615711289496,0.0058314860157144,-0.104728453746339,0.0263474451442055,-0.0933228290710258,-0.0497423655480839,-0.191405744672109,-0.465482422756103,-0.393113247822289,-0.472258498224267,-0.438945265914302,-0.167979262028475,-0.236316445764672,0.106400779802405,-0.034373001422026,-0.312471831707382,-0.262627485680359,0.115795399698865,0.327894362125424,-0.300273054370718,0.0183689894348532,-0.0340217621519015,-0.108095872420896,-0.118741545932152,-0.134248613485024,0.0106233569956042,-0.00354311877713109,0.16906833228346,-0.253097335880052,0.121440440428991,0.194040989195382,0.0299198261510971,0.0267722580983211,-0.18237944006316,0.218492820217342
"ec136",0.0422103735426499,-0.501605051700633,0.00831288331116489,0.420580720328964,-0.0419535111160937,-0.19038295795822,-0.112007746058496,-0.174762228281943,0.0263458602963447,0.0218367546819105,-0.0911602812686031,0.28628235495901,0.363411911681361,0.420159496445287,-0.221997416393517,-0.220109006284977,-0.0114502567420735,0.310022767411489,0.115560440767608,0.067982549128357,-0.188041426162552,0.073644522214528,0.0862890980477493,-0.082774991676737,0.107157252501731,-0.217163516864026,-0.228032111279976,-0.294785048999094,0.0214923486103918,0.118052250359675,0.144975072772565,0.158255014757371,0.473280090622754,-0.0909745372330763,0.33489279605469,0.0950885411016048,-0.11656307742104,-0.381452895314936,-0.140485536895103,-0.0464791614223524,0.133412034964213,-0.214515658092233,-0.0646980446550064,0.262473324894437,0.0277681911175501,0.316956255862029,0.172183901716872,-0.155574796412409,-0.073058489344146,-0.148540570424752,0.312208121866197
"ec146",0.0136447176866744,-0.547786179104377,-0.0942304223817747,0.111948687164547,-0.102147813323103,-0.109538354851731,-0.191704272268127,0.00759765892546238,0.224895463463793,-0.295125809896281,-0.184868496706991,0.254642033105438,0.424619634599857,-0.110659954766646,0.018932290727139,0.0456213642345272,0.0233684830879333,0.400153654936188,-0.115406480698494,-0.249129709417378,0.110602758117633,-0.116544664772113,-0.261820783669012,-0.235390242431996,-0.135839365070462,0.0148440557328451,-0.117298881044903,-0.0217525767080982,-0.3290305921672,0.151619157098915,0.0821952282062379,0.0145413936843119,0.520130822352537,-0.199924704383098,0.300194303290118,0.0927217224193066,-0.0466515843463661,-0.311195147721095,-0.14524651463185,0.0439485124926788,0.14329558032156,-0.118124031581842,0.129395447004885,-0.0330598683848382,-0.128805771304917,0.37060146245945,-0.0937734128184683,-0.143455003650548,-0.349492894072119,-0.29692415447553,0.0270439354347013
"ec205",0.0627168485910856,-0.321216648248843,0.037839805375247,0.587587466801439,-0.133210152821055,0.062021518833788,-0.0544767114270978,-0.124488419711057,0.186064423968006,-0.0792966948024399,0.0419608479879275,0.111402877133278,-0.0239194966249538,0.473807060855817,-0.066204041366912,0.0413813301683055,0.0845792589509131,-0.0448063976896655,0.0126385641164793,0.0691597677351839,0.153810093490879,0.161208564663242,0.222585885784347,0.0391541155249994,0.263872299185131,0.11430446919849,-0.0135634747350372,-0.116906307626172,0.152643409735811,-0.0867708900303473,-0.00761039823045581,-0.222751821638361,0.196492019854355,0.159167528774986,0.396490573751224,-0.0567561056824556,0.0275479696692874,-0.38880014738676,-0.0492196721634168,-0.0563245124648559,0.113853748848379,-0.146217794411057,-0.193621803638652,0.0206933495545133,0.148095025271369,0.154631876488209,0.225544559106074,-0.0145312084561096,-0.00860302373411176,-0.0164790625220405,0.429281130787755
