logFC	AveExpr	t	P.Value	adj.P.Val	B
NPR2	-0.0612520698324026	11.152307646648	-0.797112676869318	0.425909856327262	0.473100724504451	-7.63478451922576
GPKOW	-0.072065078212292	11.4403356731844	-0.796986811954047	0.425982857862841	0.473142866408855	-7.63488481909242
HAPLN1	0.155959547486032	7.7322975122905	0.793774477254257	0.427848488970752	0.475175926763072	-7.63743933871549
DEFB118	-0.054875033519552	3.7012399273743	-0.792806699529709	0.428411481229891	0.475762038327393	-7.63820692173195
OR5D13	0.0613806167597768	3.78133295418994	0.791574112741939	0.429129149043871	0.476519810500164	-7.63918318425674
ABI2	0.0634452625698376	10.7733070446927	0.790723009119255	0.4296251094196	0.477031286637709	-7.63985641199021
ZNF575	-0.0344902128491569	8.84307981815642	-0.789036050373563	0.43060913212571	0.478084550675031	-7.64118867279515
SUN5	0.0764041871508478	11.6211454958101	0.788075423447753	0.431170063372779	0.478667942011705	-7.64194605238224
MOCOS	-0.0751540703910543	11.0833290932961	-0.787609167572922	0.43144247376657	0.478930959279869	-7.64231332741598
WNT5A	0.0760054888268176	12.3828542304469	0.786812442330354	0.431908192963261	0.479408501755881	-7.6429404156007
TIRAP	-0.0319306938547443	7.91863885921788	-0.785921828706397	0.432429139889618	0.479947262187079	-7.64364065296536
TCF7L2	-0.0619057201117279	9.72556522318436	-0.785624805409028	0.432602959031323	0.480100693245223	-7.64387400925313
KCTD15	0.0469979804469354	11.7453656243017	0.784936013983011	0.433006198607271	0.480508687829483	-7.64441481978748
MAGEH1	0.0762767793296231	10.6923050969274	0.783672746878712	0.433746321113787	0.481275813726758	-7.64540545626912
MED13	0.0616230698324003	12.6126578002793	0.783634365931684	0.43376881921927	0.481275813726758	-7.64543552918319
SGCE	-0.112239582681561	11.2727755930168	-0.782961082016414	0.43416359427448	0.481674220269656	-7.64596283370139
KRTAP19-8	0.127219041340781	5.01687790223464	0.782423465116689	0.434478971610906	0.481984482318116	-7.64638356177153
MDH1	-0.0402887178770861	13.6561665265363	-0.78235019795919	0.434521961945995	0.481992548664139	-7.64644087686169
MCM9	-0.0684237351955286	8.39978585810056	-0.782057043198129	0.434693998506357	0.482143746165114	-7.64667015108094
USP51	-0.0826474396648003	8.89298737513966	-0.781725555703353	0.434888578031276	0.482319920436759	-7.64692930188901
IL6R	0.0621019653631194	9.97836763184358	0.781134492612066	0.435235650836886	0.482653280665702	-7.64739111242769
HIF1AN	0.0306777905028017	11.2863999259777	0.781091858899717	0.435260691597816	0.482653280665702	-7.64742440962004
OR6T1	-0.0576924273742918	12.246989146648	-0.780815721761666	0.435422899987091	0.482793476781085	-7.6476400305708
CLCC1	0.0759082011173042	10.9713828882682	0.780358182478247	0.435691744639626	0.48305187759158	-7.64799713165164
ZASP	-0.043438315642442	14.013827722067	-0.780113656574103	0.435835464568282	0.483171521433158	-7.64818789413261
RARS	-0.0649388435754261	13.6083254273743	-0.779767209134595	0.436039135800467	0.483357602767724	-7.64845806685217
COX10	0.0686877642458175	9.36458466592179	0.779333772002412	0.436294024535267	0.483600424435591	-7.64879590897582
TOMM70	-0.0585967653631432	11.305286801676	-0.779151264369958	0.436401376480383	0.483679685768073	-7.64893810835004
MPDZ	-0.0596124162011265	11.6786388058659	-0.778987041038426	0.436497986567233	0.483747029462733	-7.64906603328494
SP2	-0.0500774581005619	12.1407593156425	-0.778647834841544	0.43669757558312	0.48392847868265	-7.6493301794161
NUDT18	-0.0833267837988849	10.0908446980447	-0.778482519901792	0.436794866067505	0.483996544811539	-7.64945887165623
SLCO3A1	-0.0622327793296105	10.972366099162	-0.777726942187974	0.437239695188838	0.484449663098627	-7.65004671734858
TNFRSF21	0.0572132318435834	13.4199851047486	0.77741678860875	0.437422366807357	0.484612267462929	-7.65028785469511
HBZ	0.0759274134078165	11.3358038547486	0.777193815647105	0.437553718774845	0.48471799369081	-7.65046115186617
TKTL2	0.0611562547486075	5.35908721173184	0.776737306337567	0.437822716624002	0.484976172888219	-7.65081580163705
PDS5A	-0.0829950122904943	12.036048947486	-0.775682852770768	0.43844441781907	0.485624967089431	-7.65163418431
ZNF208	-0.0612095586592165	14.7687789413408	-0.774737005893314	0.439002518286771	0.486203215837302	-7.65236733241411
AVPR1B	0.0361463435754166	7.37525740307263	0.774134842519681	0.439358040412332	0.486557028914568	-7.65283361889577
RFPL4AL1	-0.11480293519553	5.4140528301676	-0.772973536204792	0.440044153644174	0.487276859451378	-7.65373185843885
VWA5B1	-0.045978893296089	3.50832216899441	-0.772432308982237	0.440364127718644	0.487591165950224	-7.65415002414321
MS4A3	0.121688224581004	4.81780544972067	0.772011358613745	0.440613086602225	0.487771148812522	-7.65447505911363
GSX2	-0.0635193463687105	3.63689088659218	-0.771976468825814	0.44063372479082	0.487771148812522	-7.65450199118445
TLR9	0.0423212424581063	8.41501865642458	0.771974110854155	0.440635119610541	0.487771148812522	-7.65450381130251
PRDX1	-0.0508138184357616	15.2494263952514	-0.771250209796866	0.441063451646236	0.488196954608825	-7.65506232846769
CD1D	-0.0544387184357529	3.87612092402235	-0.771201747938359	0.441092135066755	0.488196954608825	-7.65509969998094
OLFM4	-0.179791559217882	5.93162571424581	-0.770960289851919	0.441235064355164	0.488315095416106	-7.65528586625375
PTPRD	0.121006840223453	8.20834423687151	0.769725657324378	0.441966312023134	0.489084255735621	-7.65623687047697
CDKL4	0.0727110564245792	3.94198138519553	0.769516111240274	0.442090491000051	0.489181556831053	-7.65639812738832
RSG1	-0.0557098100558697	9.18511722849162	-0.768308099313679	0.442806761066479	0.489933948329868	-7.65732690379703
CCDC113	0.0996374810055904	8.42667477122905	0.767791669649924	0.443113172423744	0.490232774345003	-7.65772351543946
OSBP	0.0426515502793361	12.1924248282123	0.767661144041754	0.443190635975276	0.49027827855799	-7.65782371542355
RXRB	-0.0456353324022363	11.6249846913408	-0.764578717250881	0.445022233547087	0.492264121607049	-7.66018505225695
VPS33B	0.0395451173184362	10.5681823854749	0.763980883936506	0.445377971077592	0.492617241124675	-7.66064193451718
SMARCA1	-0.0574964357541976	11.1664546312849	-0.763527088409115	0.445648108316293	0.492875630982711	-7.66098850092856
TRNT1	0.0399402625698304	11.8861568882682	0.763328517454304	0.445766343917818	0.492965992855846	-7.66114008622033
RHOQ	-0.0580517849161968	8.88594876787709	-0.76261642787295	0.446190492739127	0.493394616817322	-7.66168335869887
ARHGEF15	-0.0605886229050441	14.992576900838	-0.762472357299259	0.446276334949667	0.493449103884858	-7.66179321258056
DTWD1	-0.0759209748603364	11.0208737527933	-0.762275086829195	0.446393890805167	0.493538645024574	-7.66194359785088
ABCB9	-0.0557111089385547	9.07916769189944	-0.76168786580415	0.446743927656889	0.493885184319356	-7.66239102469108
UBE2NL	-0.0291026508379968	13.0938068868715	-0.761406082888842	0.446911951434876	0.494030463886476	-7.6626056041639
DNASE1L2	0.0944953391061514	8.48600433994413	0.761253233350379	0.447003108884722	0.494070910179759	-7.66272196694629
PDHA1	-0.0438080698323997	13.2493117164804	-0.761221947990948	0.447021768369992	0.494070910179759	-7.66274578129789
PQBP1	0.0591700418994385	11.7298574120112	0.760959604826125	0.44717825486101	0.494203388296025	-7.66294543798794
FAM134B	0.0839333189944078	9.50473147346369	0.760651058436104	0.447362341390648	0.494366344666727	-7.66318016993138
PAH	0.0813878508379871	4.33750094329609	0.760464269226032	0.447473805549193	0.494449028175631	-7.66332222690667
CCDC127	0.0570801871508522	12.0214845572626	0.759886206849187	0.447818857582983	0.494781372660043	-7.66376163469837
ATF7	-0.105384162569832	10.8185916047486	-0.759837548689737	0.447847909120332	0.494781372660043	-7.66379860646794
CCNL2	0.0472644720670381	10.9022948365922	0.759530427674482	0.448031301692699	0.494943461730763	-7.66403191076442
NRG3	-0.0609461106145259	6.86835132011173	-0.759415594711886	0.448099883425863	0.494978702271496	-7.66411911940762
OR8K1	-0.0692623653631284	4.20128591675978	-0.759339029023648	0.448145614107783	0.494988697451946	-7.66417725908234
SLC7A14	0.0875052178770925	4.8430968150838	0.75849679158208	0.448648836160347	0.495503960971331	-7.66481642112357
DDX53	0.0606048893854769	3.58220419888268	0.758142596332409	0.448860557766423	0.49569722289059	-7.66508500367085
MOB1B	0.0602860279329587	9.98861139944134	0.757921839579201	0.448992544783899	0.495786805933675	-7.66525233794655
NDUFB7	-0.06909036312849	14.2650597709497	-0.757843145566548	0.449039600052024	0.495786805933675	-7.6653119764977
ZNF324	-0.0375924776536323	10.4699834958101	-0.757822575790087	0.449051900260958	0.495786805933675	-7.66532756436194
SIRPB2	0.0975039592178772	6.41788804106145	0.757550656661239	0.449214519101589	0.495925772785474	-7.66553358619753
MUC6	-0.0729547290502897	11.4102618924581	-0.75721788901499	0.449413573501244	0.49610493789478	-7.66578561014209
PCDH7	-0.0767537206704016	11.7441745642458	-0.75668732032221	0.449731052074428	0.496414790731478	-7.66618721182265
MAB21L2	0.0546447011173345	11.5058196159218	0.754768918753592	0.45088003872499	0.497642339485933	-7.66763695990986
SFXN2	0.0669662374301598	10.4865530935754	0.753944384776323	0.451374388448795	0.498147214993706	-7.66825893818471
FATE1	0.078215849162012	5.85117673519553	0.753632981972614	0.451561170219345	0.498312596576696	-7.66849366521111
RNFT1	-0.0562821955307342	10.8313205949721	-0.753546857216788	0.451612836251695	0.498328858645872	-7.66855856666266
BBS9	0.0515748575419011	11.3311178673184	0.753395085554348	0.451703891875052	0.498388578655924	-7.66867291997743
SLC31A1	0.0569448966480426	13.6844030656425	0.75311969115672	0.451869141752269	0.498530144616558	-7.66888035898704
ANHX	0.0530907620111729	3.69046975027933	0.752829915953605	0.452043057857124	0.498681247770114	-7.66909854861608
BLMH	0.0501592346368636	12.290557849162	0.751673796154017	0.452737311222194	0.499406300795576	-7.66996822936578
SERPINA3	-0.125267074301679	9.65207855391061	-0.750821195085291	0.453249687873421	0.499930626791232	-7.67060873724622
GKN2	0.197104793296086	5.19486873296089	0.75063038073731	0.453364404099517	0.500016286793533	-7.67075198534698
KRTAP12-3	-0.0910831899441344	5.18588269832402	-0.749947728913497	0.453774944211481	0.500428170741233	-7.67126416835365
SEC13	-0.0613619050279333	13.6756452346369	-0.749812047853643	0.453856566548021	0.500477282748958	-7.67136591239203
SHROOM1	-0.0759835189944109	9.71548175223464	-0.748107268445467	0.454882827567271	0.501567974766527	-7.67264272250393
TRPA1	-0.106162570391064	5.46122478854749	-0.747341093573254	0.455344484737431	0.502035989627167	-7.67321561251919
TRIM8	-0.0368622988826797	13.0123271773743	-0.746959260089625	0.455574656608243	0.502248726819578	-7.67350090141546
OSBP2	0.0799297016759777	8.37585395418994	0.746760011840139	0.455694790936925	0.502319834263943	-7.67364971308224
KCNN4	-0.0872262463687097	9.89788764944134	-0.746728807453207	0.455713606866696	0.502319834263943	-7.67367301498144
CCDC174	-0.0323025782122848	10.0629938170391	-0.745724381709201	0.45631949986641	0.502946608772142	-7.6744225521487
ADAMTSL2	0.0396461899441469	10.6085707346369	0.744650876907931	0.456967565480105	0.503619758950387	-7.67522252658198
XAGE5	0.0766350033519565	6.05761745865922	0.744494803686786	0.457061828753635	0.503682508550556	-7.67533873649235
FAM49A	0.0692993983240289	10.4404263455307	0.744004830555072	0.457357828233581	0.5039675432128	-7.67570340575837
RHOF	-0.0572499022346378	9.6898216801676	-0.743876197394299	0.45743555519716	0.504012034116966	-7.67579910309836
C11orf70	-0.116862692737434	7.26408785865922	-0.743406936129347	0.457719170821861	0.50428335165498	-7.67614807271308
CYP20A1	-0.0460319050279505	11.2761501312849	-0.743296797859394	0.457785751368547	0.504315530163048	-7.67622994604313
C2orf68	-0.0597264229050349	9.86129913212291	-0.741694307184176	0.458755102736227	0.505325563488427	-7.6774198191977
AIMP1	0.0507811592178662	13.0240277304469	0.741657316586088	0.458777492092539	0.505325563488427	-7.67744725503591
KCNA1	0.0802328832402277	3.95359090810056	0.740940485783563	0.459211490798688	0.505762312833618	-7.67797865736202
S100A2	0.0863841284916198	15.0576561564246	0.740166896820931	0.459680112215831	0.506207790774149	-7.67855156100063
PTPRJ	0.0747003256983234	4.74307571256983	0.740148939300891	0.459690993637648	0.506207790774149	-7.67856485287475
NPFFR2	0.116435188826813	5.44425318044693	0.738758513108269	0.460533966796855	0.507094683635803	-7.67959304829593
LRRC8B	0.0680705435754163	7.16370587625698	0.738354132363928	0.46077929341252	0.507323415903112	-7.6798917188502
CDC20B	0.086223119553074	4.01210753798883	0.737680506542008	0.461188126432354	0.507732118632469	-7.68038888844184
ARPC5	0.0259486759776557	14.1140846368715	0.737115312694465	0.461531307533459	0.508068482938203	-7.68080568075942
OR13C4	0.0446219441340805	6.86021146201117	0.736550554215932	0.461874367300936	0.508404658810575	-7.68122183389222
OR5B21	-0.066039311173185	6.08726680027933	-0.735890876447717	0.462275266283877	0.508804440720606	-7.68170752745383
ANTXR2	0.0774459720670304	12.457138849162	0.735134770765457	0.462735006106758	0.509268915455884	-7.68226368325257
EVC2	-0.0601162413407739	9.03085045586592	-0.734375041691006	0.463197206864516	0.509736022625166	-7.68282193012871
MAN1A1	0.0987404636871538	11.1303629592179	0.732559477491361	0.46430279799501	0.510911029613036	-7.68415367084288
FAM151B	0.0777630100558788	8.19495225027933	0.731197184746741	0.465133336227733	0.511783206054878	-7.6851507725718
SDHB	0.0475806592178802	13.0535399301676	0.730829146839777	0.465357857211727	0.51198849777538	-7.68541983274115
ZNRF3	-0.0669490262569834	9.82074469469274	-0.730404116184415	0.465617221785935	0.512232087948753	-7.68573039034447
APOA5	0.0750907910614558	4.80191096201117	0.730190282632892	0.465747738976785	0.512333903134649	-7.68588656422578
ARHGAP4	-0.0412704273742897	12.7171179455307	-0.72980083157954	0.465985499925236	0.512553662862009	-7.68617088366186
SYT2	-0.0404033240223445	12.1595255223464	-0.729097914469283	0.466414804060033	0.512984054608043	-7.6866836667327
SLC34A1	-0.0407506379888201	8.66947439050279	-0.728454722267522	0.466807824489766	0.513374472996324	-7.68715244839184
VWDE	0.124171874301675	6.44160046955307	0.727879459333518	0.467159493210028	0.513719354687974	-7.68757137128785
CHDH	0.0586047905027929	8.0051796472067	0.726871243765019	0.467776189464935	0.514317527084998	-7.68830478668648
GALT	-0.052317402234646	11.5052153798883	-0.726865538346739	0.467779680592425	0.514317527084998	-7.68830893414648
OR8H1	0.0721993418994415	4.30941216815642	0.72537306221625	0.468693419780148	0.515280186289174	-7.68939275029077
ZDHHC19	0.0717767497206738	6.5381076122905	0.725064543000423	0.468882428247814	0.515445986702729	-7.68961651577065
LMX1A	-0.0602350821229054	4.86527175670391	-0.724936299636471	0.468961006579771	0.515486655373229	-7.68970950129759
INTS1	0.038469557541891	8.44543827932961	0.72487947756784	0.468995825405153	0.515486655373229	-7.68975069608099
SPIN1	0.0583012122905071	13.0516466731844	0.724575727631273	0.469181978429589	0.515649260215741	-7.68997085367497
KLLN	-0.0786624865921723	6.76881342877095	-0.724329547181027	0.469332880119693	0.515773099139599	-7.69014921747278
LRRC30	-0.0426882301675917	8.21460022793296	-0.724256132898883	0.469377886225437	0.51578055347932	-7.69020239622937
PIH1D1	-0.0533804357541889	13.2508502318436	-0.723726861236286	0.469702423372509	0.516095147055503	-7.69058562319748
NEO1	0.093836213407819	10.6038316821229	0.723132853762456	0.470066803294418	0.516453463902856	-7.69101539040245
SLC5A5	0.075750631284917	10.0146445083799	0.721292073216179	0.471196982168614	0.517616964716989	-7.69234496909184
HERC2	-0.0453796117318426	11.5211394958101	-0.721283060734589	0.471202519236956	0.517616964716989	-7.69235147041109
WDR88	-0.0669159659217815	6.03814220865922	-0.720908776782431	0.47143250280344	0.517827447523779	-7.69262139548896
NUDT8	-0.0472648854748545	11.4246539902235	-0.720082416421797	0.471940490557538	0.518343234542033	-7.69321685308507
PIK3CD	0.0380528770949642	10.7252123128492	0.71924572721256	0.472455136224752	0.518866249549671	-7.69381905961896
FBXL20	-0.0465311256983281	11.0476990153631	-0.718993691216225	0.472610223809192	0.518994332688903	-7.69400032554763
MYCBPAP	0.0490263821229018	5.91253608938548	0.718580551318371	0.472864505787603	0.519231315900229	-7.69429732142224
SHPK	-0.0494977262569787	11.1580903798883	-0.718299625613261	0.473037454914837	0.519378959855233	-7.69449917461793
SAR1A	-0.0424251536312781	12.8356618282123	-0.718115955038303	0.473150548779943	0.519420401333666	-7.69463110465697
OR5L2	0.0546439307262574	3.70703391731844	0.718113299253612	0.473152184170255	0.519420401333666	-7.69463301205262
SAP130	0.0362859944134062	11.0676937932961	0.716165017818805	0.474352746301645	0.520696002488766	-7.6960303806143
