,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AMPD2,849.200975457993,0.0974837876231926,0.084125704653847,1.1587871747917,0.24654294652035,0.438956395348411
FAM111A,5373.28212190405,0.0398582629432875,0.127882572516213,0.31167861389584,0.755284782540339,0.864426980402322
DEFB124,721.704031294169,-0.126818346092189,0.135868633606133,-0.933389427171398,0.350618937310823,0.54905069972947
VIP,351.748120449059,0.454343324015823,0.230177911216068,1.97387890790846,0.0483955136222417,0.141782253759994
SKAP1,1403.29246958739,0.0449647866120431,0.0992907848883976,0.452859614943958,0.650649832912891,0.795133929118506
PUS3,5053.87128349431,-0.0779170088695802,0.0973893006056408,-0.800057176558748,0.423677670792267,0.616219532533138
CPD,4556.94607030113,0.2667641588295,0.0838720933455057,3.18060690020675,0.00146966904883226,0.0095944432244521
EEF1A2,1317.98918292871,-4.39163938929987e-05,0.23157772582867,-0.000189639973947623,0.999848689193583,0.999848689193583
CPA6,399.458047032302,-0.0742130856757161,0.290701579552407,-0.255289585250902,0.798499443279468,0.890716477524709
ABLIM3,1540.75167382662,-0.327763948019181,0.120078008989195,-2.72959179435323,0.00634127920680695,0.0307692274781204
PIK3C2B,3500.75902360294,-0.211932693151912,0.0912430839394676,-2.3227261070276,0.0201938708575798,0.0741889717811548
FTSJ3,17268.9660640101,0.140071719870283,0.0628544884467144,2.22850783343867,0.0258466695556258,0.0891323687665766
TMEM201,520.825037070743,0.0832671722644494,0.149327274064912,0.557615296909884,0.577107108629331,0.743506141287397
SLC18A2,495.693972564168,-0.317603229882967,0.180803290384936,-1.75662306369966,0.0789820791064156,0.202620565677181
CNTD1,8290.88843115166,-0.094906064532403,0.0579491967065437,-1.63774599004383,0.101474692522753,0.242353893964962
PSMD13,18462.0247913548,0.0522473036135724,0.0948043505174126,0.551106603530564,0.581560598900754,0.746902994073635
ZNF672,1383.1336819853,-0.00441475293931067,0.0880103165082624,-0.0501617664208288,0.959993479153379,0.978853861847945
NPAT,981.154658514422,-0.039913653725128,0.140562783499496,-0.283956056727286,0.776444056676847,0.87779290388718
SRSF2,12982.2483967455,0.130104532150099,0.0569060040068682,2.2863058902255,0.0222363695356078,0.0797601197537192
CCNB1IP1,6459.43401472401,0.456204971808811,0.116856978111709,3.90396003029194,9.46314160302889e-05,0.00101185128994669
RSPH6A,25.3513785293879,-0.163906273706145,0.0995177221838588,-1.64700588105633,0.0995568370247078,0.238787763741807
EEA1,3513.14842215343,-0.419623788015865,0.0824111765332986,-5.09183105578301,3.54622022971175e-07,8.15207764560993e-06
C16orf47,41.5709625394562,0.169869962375308,0.200623770881922,0.846709049623468,0.397157313328606,0.591121673250762
MEP1B,272.36856914717,-0.0626008484567893,0.100999773598799,-0.619811770127905,0.53538171867833,0.710787181409424
DLG4,364.743490916685,0.224900093569852,0.121831321097154,1.84599568932283,0.0648928313406539,0.175915638727762
DCN,35653.2627120082,0.0677789429975901,0.110449693759578,0.613663476017675,0.539437728494417,0.714484953700792
PCYOX1,4373.10177005106,-0.0187412422334225,0.0801445246916341,-0.233843076685921,0.815106806179516,0.900381285556346
NHSL2,294.008526051498,-0.0159423009885474,0.154672985216728,-0.103071011180194,0.917906612186736,0.9563919253222
CDRT15L2,614.014987129614,-0.0800608840575407,0.0993873892592429,-0.80554368772792,0.420506006384922,0.613041059870153
SCN9A,1750.47568664709,-0.0252992020616037,0.141726231883771,-0.17850754744084,0.858324394389775,0.92435988650404
RPL3L,297.561838222346,-0.413680647706003,0.236221526684871,-1.75124025956309,0.0799045333271786,0.204099967670714
SLC22A12,737.254999851651,0.020584186908397,0.104077861072268,0.197776805713793,0.843219694065094,0.916283342866353
ZMYND11,6872.41138035897,0.166072269132227,0.0881709563254844,1.88352577825252,0.0596291497419193,0.165494805968215
CD300C,2529.73430083216,-0.0377227655770938,0.098856936553774,-0.381589465465321,0.70276589934907,0.830363564790269
IFNAR1,3001.64554690168,0.124432301639258,0.103315057110309,1.20439658186901,0.228436332558481,0.417014743763846
GJB1,143.980644009639,-0.0428140974335906,0.105347327777365,-0.406408955375416,0.684442140710109,0.819290539052799
SPINK13,50.8827851447068,0.159790679772903,0.214504815341601,0.744928171045648,0.456315143809202,0.644563650221016
CH25H,3272.96962024615,0.0786404843146171,0.164531821569663,0.477965195816669,0.632674977003285,0.782952690726552
TFAP2D,51.9751183221993,0.969684533543441,0.243413605606,3.98369076835013,6.78531548401927e-05,0.000764921028749842
RAC3,2035.72851126308,0.166457700835116,0.190046905535237,0.875876933467106,0.381096940515322,0.577602428874598
UBAP2L,7642.64990154748,0.132872954214005,0.0797208314502145,1.66672815369448,0.0955684720652314,0.232114596662507
IL27,45.880573436729,0.0164944248728385,0.142490707826309,0.115757898353236,0.907844418374726,0.951461891649029
KDM2A,5866.15662997041,-0.0854535884046841,0.103418181608014,-0.826291732033914,0.408638622481062,0.601852168932488
COL6A1,33034.931001839,0.0429435149138774,0.0976573888494346,0.439736464591394,0.660127989114083,0.801779215581047
EXOSC5,3588.42503470171,0.227426573622057,0.135408708044126,1.67955648426942,0.0930436403146294,0.227616186077884
IGFBP5,11084.7843897767,0.559516221489976,0.125316975984767,4.46480787693114,8.01406320485259e-06,0.000126778158131631
CITED4,23143.7774011298,-0.0795009343297045,0.132878881058357,-0.598296235613164,0.549642287943888,0.723244566895644
B3GNT7,318.897962358069,-0.199479863318772,0.131868109873015,-1.51272254915056,0.130350149347637,0.286613152240021
SLC25A38,2836.2885723195,0.229055208241958,0.0863936207836186,2.65129770189456,0.00801831311162197,0.0366032195968291
DUSP5,3766.31246133699,-0.620438246834319,0.132540729898346,-4.68111385315422,2.85320416906572e-06,5.16793786005005e-05
CACNA1S,311.587126319315,0.182565195395652,0.186005361050199,0.98150501880632,0.326343760679282,0.524273827957405
IDH3G,13268.3327510758,-0.0303937905593175,0.0653511107222693,-0.465084529144205,0.641870924550715,0.788896289222369
SPICE1,234.491274955261,0.224315417899502,0.144542395635593,1.5519005127397,0.120686030222305,0.272376198665292
UBD,11268.1689992118,0.481504358675369,0.173274926220056,2.77884613301677,0.00545523586908107,0.0273450790554903
VAMP5,6331.22337014261,-0.0623635592890506,0.116917416435074,-0.533398369469463,0.593757845972157,0.75501021235849
MT1A,1370.69562440496,0.362539777901722,0.181281368697687,1.99987334885093,0.0455139416644504,0.135368113030658
MTHFSD,1655.31314836292,-0.145895125855217,0.0746628364655435,-1.95405281612287,0.050694971349173,0.146640502333492
PRSS48,77.6322549852877,-0.135222001858624,0.158937361309833,-0.850788013241403,0.394887121441609,0.58912181500642
KRTAP4-5,66.9124505882507,0.012407172112735,0.114050743757573,0.108786420008867,0.913371895151239,0.953977033910034
SAV1,4456.41685976665,0.247328672611003,0.0922134218059417,2.6821331186635,0.00731543435946612,0.0341336345942724
MGAT4C,272.55304709427,0.381115721734017,0.141678182139951,2.6900099646786,0.00714498855198021,0.0335229629470776
ELL2,3526.12347934609,-0.294138459032681,0.124914038730825,-2.35472699482973,0.0185363184670356,0.0696932519905765
HCST,7611.2539648964,-0.146829876049548,0.153057975933382,-0.959308883801354,0.337403161280329,0.53544846034538
SLC25A24,6628.48420502482,0.046410991523226,0.101907068971153,0.45542465298814,0.648803762643003,0.793679044425217
ZNF606,1146.22438695956,0.459419008075774,0.145314724290992,3.16154478025083,0.00156934686540539,0.010127578480048
NMUR1,1253.11503623378,0.131469219036363,0.0961498757053864,1.36733633893817,0.171519906457696,0.346066031360669
ZNF668,3174.94531641932,0.0460825607714115,0.119335026707959,0.386161230635045,0.699377264485075,0.828614454418538
CYB561,9634.66960678127,0.0337412656213466,0.0633007767988977,0.53303083038839,0.59401223873792,0.755262522333882
TMEM233,193.817789986811,0.274019084157948,0.172343553415744,1.58995842157746,0.111844177474983,0.259180015112664
RPS6KB2,13791.3657718209,-0.124658995150243,0.110999740244706,-1.12305663846982,0.261413440463791,0.455104240177834
DEFB112,11.2401555465749,-0.0612941450439966,0.117481532237008,-0.521734300505557,0.601855339115035,0.761520819923489
OR2A12,192.573820049906,0.0280067816535327,0.0834004578060272,0.335810886298381,0.737013480353313,0.853222086000978
HJURP,2489.76947019053,0.629172029050846,0.135239265289003,4.65228813323053,3.28271948773317e-06,5.81555391900788e-05
MOS,631.295190439742,-0.137392368692916,0.090910682674812,-1.51128959381341,0.13071468408097,0.286993808491475
SPAM1,86.8751027354745,0.371574910763951,0.265946133257821,1.3971810990902,0.162359118988457,0.333618692192819
DEFB136,153.245273652072,0.0549365270132903,0.150201396046999,0.36575243945203,0.714549812191013,0.837802002335255
WTIP,1327.96418549064,0.494961644036159,0.14572902553637,3.3964520260422,0.0006826552270811,0.0051376183124553
OR2AG1,65.7209547823334,-0.0966973338747798,0.132731376123998,-0.728519033694378,0.466295921573806,0.65283260713676
AKNA,1777.64757108178,-0.0890279413531088,0.097276384051466,-0.915206113191941,0.360083435972638,0.557476581575812
CYBRD1,6860.30225804947,0.188154834685643,0.120758692532362,1.55810592794568,0.119208139703266,0.269807889492766
DEK,17518.5788937632,0.186278374549139,0.0745386615941582,2.49908397286996,0.0124514802429718,0.0512882400484313
PAX1,117.750944702591,0.339725637376821,0.257368905733356,1.31999487820331,0.1868367280279,0.367197030004148
SLURP1,8850.57884138827,-1.07300839787876,0.163263940026321,-6.57223142909435,4.95667405161065e-11,2.89547011482399e-09
FSD2,57.9381047888881,0.00834358221401342,0.198424604105605,0.0420491312134498,0.966459531682303,0.981723804707679
CNOT6,5285.78480536467,0.264111661309884,0.0923990755268217,2.85837991131434,0.00425810248152365,0.0222967927379434
TACO1,3277.55141798532,-0.0113297490820236,0.0814910433598267,-0.139030605265375,0.889425964399169,0.940515160536195
GOT2,22862.1566569394,-0.068539869046193,0.0679409099055395,-1.00881588341231,0.313062942143038,0.511390367315617
TNK1,3203.63474480955,-0.248605057776534,0.109189319366193,-2.27682578497241,0.0227966311021755,0.0814881430709287
B4GALT1,11636.952257438,-0.127588760253226,0.111440647522369,-1.14490325648561,0.252249234865642,0.445405196432908
GLRX2,4002.58621085139,-0.0616583353677956,0.0942186171851675,-0.654417748953147,0.512842702487094,0.691822396017279
EEF1A1,62018.0026033288,0.0501228088354237,0.0395797341228005,1.26637558200649,0.205378648743912,0.389731329791921
MINPP1,2183.46959038502,0.341854472884522,0.130386879987092,2.62184717448845,0.00874546377483389,0.0390636505056632
C6orf222,69.3169485139011,-0.145845506690809,0.136838770822275,-1.06582005826573,0.286504991810322,0.483608166999682
IDO2,84.7620325373347,-0.106123184393942,0.151592487329242,-0.700055697110201,0.483892521840745,0.667461975635926
ATP1A3,562.077309064274,-0.243117311650741,0.0931023549254785,-2.61129067943919,0.00902011881560517,0.0400123219256332
PHEX,312.783697633671,0.0287220705460221,0.17233055300487,0.16666847546883,0.867630911469188,0.929704580074552
TST,13273.0208814498,-0.314368240109932,0.120443586499083,-2.61008700627099,0.00905191969729087,0.0401006580417738
ANKRD13C,243.678722649093,0.0323118331374243,0.133633574962173,0.241794273232387,0.808939576569476,0.896544682520745
HUWE1,8736.55867675181,-0.000448470056954812,0.120114589455468,-0.00373368513340406,0.99702095719867,0.997760367579268
ZNF559,1900.41602220131,0.182675254880881,0.114781715104753,1.59150135293035,0.111496791189977,0.258644954498462
KAT2A,6673.42516123615,0.104631387051213,0.10522177802511,0.994389080046186,0.320033482380422,0.518177937949339
ACKR2,313.903959731124,-0.944910275518656,0.159208259425131,-5.93505813662268,2.9374139443319e-09,1.15899016856183e-07
ADAM19,2661.35215016936,0.116533028923041,0.151290345936146,0.770260839857058,0.441145180757269,0.631054606296213
MAP10,10.8811417104979,-0.00504461755528412,0.107978686932078,-0.0467186414153873,0.96273747286643,0.979850050671251
RFXANK,16852.4872801787,0.128759573072174,0.131458464437376,0.979469626571759,0.32734798908415,0.524799069110314
ADAM28,476.274351075526,0.294882598033084,0.174000133422319,1.69472627539526,0.0901273587786704,0.222458126826299
GRID2IP,305.031620391438,0.203786969804399,0.1085018258032,1.87818931428884,0.0603552714460258,0.16692642608991
DEFB107A,193.55043178919,-0.0256585690299535,0.125888004092423,-0.203820603995881,0.83849369114918,0.913649375675633
ZNF595,25714.7522472689,0.221401705366813,0.114065229992819,1.94100959057156,0.0522571140964269,0.150148571977608
BTN2A2,595.86492419321,0.216424062660875,0.143470307328889,1.50849375519039,0.131428203757778,0.287904574920043
MYCBPAP,72.3275852592495,0.361710835385041,0.123164668832828,2.93680678731004,0.00331610638726546,0.0183022000662266
MCM4,16035.4142606021,0.17733060783231,0.0944569804146555,1.87736901025047,0.0604675358093838,0.167134151620611
DACT3,905.171976948113,0.336495455137195,0.124151924346788,2.71035231155401,0.00672117735397825,0.0319547456203097
CD22,693.750867299337,-0.605678716208559,0.169901863480706,-3.56487388543174,0.000364031185204153,0.00307784261475241
MYO7B,198.820950508534,-0.394426121268908,0.127047391899877,-3.1045589789025,0.00190562930751059,0.0118227870692174
FSTL5,31.7286311146847,-0.458823813885954,0.241305176333835,-1.90142549304948,0.0572463030242096,0.160946701427193
GSPT1,12412.8512804012,-0.195972258272508,0.0838268735671125,-2.33782139227238,0.0193965154005298,0.0719649653051278
C12orf50,247.573704230245,0.135908815492642,0.169884919973722,0.80000517711439,0.423707797640392,0.616219532533138
C2orf91,279.418504150045,-0.034233316065079,0.0936102292277377,-0.36570059006901,0.71458850577279,0.837802002335255
BHLHE40,10585.5687056936,-0.324229680079683,0.0866793566192918,-3.74056399038293,0.000183607791910372,0.00174848521103638
CHAD,84.7000536486777,-0.000336533463521614,0.103745202020959,-0.0032438460474888,0.997411789860178,0.998003462284831
